Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
PLTR,2025-01-06 00:00:00-05:00,0.0,0.13989459,0.13989459,True,3,0.1371277272701263,Next-Day-Close-To-Next-Day-Open-Ratio,0.0333309920894908,75.19999694824219,77.70648745165379
PLTR,2025-01-08 00:00:00-05:00,0.0,0.1783598,0.1783598,True,3,0.1371277272701263,Next-Day-Close-To-Next-Day-Open-Ratio,0.0333309920894908,66.01000213623047,68.21018099526044
PLTR,2025-01-10 00:00:00-05:00,0.0,0.16183533,0.16183533,True,3,0.1371277272701263,Next-Day-Close-To-Next-Day-Open-Ratio,0.0333309920894908,64.29000091552734,66.43285042747614
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
PLTR,2025-01-08 00:00:00-05:00,0.0,0.47765082,0.47765082,True,3,0.4626989066600799,Next-Day-High-To-Next-Day-Open-Ratio,0.0439480884844556,66.01000213623047,68.91101555097264
PLTR,2025-01-10 00:00:00-05:00,0.0,0.5066829,0.5066829,True,3,0.4626989066600799,Next-Day-High-To-Next-Day-Open-Ratio,0.0439480884844556,64.29000091552734,67.11542356442867
PLTR,2025-01-13 00:00:00-05:00,0.0,0.48615655,0.48615655,True,3,0.4626989066600799,Next-Day-High-To-Next-Day-Open-Ratio,0.0439480884844556,67.18000030517578,70.1324329029734
PLTR,2025-01-14 00:00:00-05:00,0.0,0.52869016,0.52869016,True,3,0.4626989066600799,Next-Day-High-To-Next-Day-Open-Ratio,0.0439480884844556,68.55000305175781,71.56264465148617
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
QQQ,2025-01-02 00:00:00-05:00,0.0,0.5590047,0.5590047,True,1,0.5584074854850769,Next-Day-High-To-Next-Day-Open-Ratio,0.0115252392304473,513.3499755859375,519.2664568635097
QQQ,2025-01-03 00:00:00-05:00,0.0,0.5592132,0.5592132,True,1,0.5584074854850769,Next-Day-High-To-Next-Day-Open-Ratio,0.0115252392304473,524.02001953125,530.0594756178913
QQQ,2025-01-06 00:00:00-05:00,0.0,0.5584464,0.5584464,True,1,0.5584074854850769,Next-Day-High-To-Next-Day-Open-Ratio,0.0115252392304473,525.5900268554688,531.6475776521152
QQQ,2025-01-07 00:00:00-05:00,0.0,0.5584812,0.5584812,True,1,0.5584074854850769,Next-Day-High-To-Next-Day-Open-Ratio,0.0115252392304473,515.0800170898438,521.016437509627
QQQ,2025-01-08 00:00:00-05:00,0.0,0.55905175,0.55905175,True,1,0.5584074854850769,Next-Day-High-To-Next-Day-Open-Ratio,0.0115252392304473,511.4800109863281,517.3749404745373
QQQ,2025-01-10 00:00:00-05:00,0.0,0.55927455,0.55927455,True,1,0.5584074854850769,Next-Day-High-To-Next-Day-Open-Ratio,0.0115252392304473,501.2000122070313,506.9764622500204
QQQ,2025-01-13 00:00:00-05:00,0.0,0.5597542,0.5597542,True,1,0.5584074854850769,Next-Day-High-To-Next-Day-Open-Ratio,0.0115252392304473,508.739990234375,514.6033403279216
QQQ,2025-01-14 00:00:00-05:00,0.0,0.55972356,0.55972356,True,1,0.5584074854850769,Next-Day-High-To-Next-Day-Open-Ratio,0.0115252392304473,513.030029296875,518.9428231169248
QQQ,2025-01-15 00:00:00-05:00,0.0,0.5589309,0.5589309,True,1,0.5584074854850769,Next-Day-High-To-Next-Day-Open-Ratio,0.0115252392304473,518.97998046875,524.9613488994652
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
RGTI,2025-01-02 00:00:00-05:00,0.0,0.5065474,0.5065474,True,1,0.5029070377349854,Next-Day-Close-To-Next-Day-Open-Ratio,0.0976245317389415,18.950000762939453,20.799985713874
