2025-01-13 14:48:24,707 - Epoch 1: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 1.0, 'all_positives': 109.92279052734375, 'f1_score_metric': 115.2522964477539, 'loss': 0.6319882869720459, 'precision_with_threshold_fixed': 66.32699584960938, 'recall_mul_prediction': 13614.908203125, 'recall_with_threshold_fixed': 67.5, 'true_positives': 13614.9072265625, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 1.0, 'val_all_positives': 58.194129943847656, 'val_f1_score_metric': 60.959136962890625, 'val_loss': 0.5584679841995239, 'val_precision_with_threshold_fixed': 58.194129943847656, 'val_recall_mul_prediction': 3724.42431640625, 'val_recall_with_threshold_fixed': 64.0, 'val_true_positives': 3724.42431640625, 'learning_rate': 0.0003000000142492354}
2025-01-14 14:27:20,897 - Epoch 59: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.47820162773132324, 'all_positives': 60.635833740234375, 'f1_score_metric': 56.6912841796875, 'loss': 0.027065085247159004, 'precision_with_threshold_fixed': 31.801244735717773, 'recall_mul_prediction': 3587.68310546875, 'recall_with_threshold_fixed': 1.0, 'true_positives': 3587.6826171875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.3174603283405304, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 24.7276668548584, 'val_loss': 0.016533922404050827, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 647.6461181640625, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 647.6460571289062, 'learning_rate': 0.0003000000142492354}
2025-01-14 14:27:21,878 - Epoch 60: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.47138965129852295, 'all_positives': 60.635833740234375, 'f1_score_metric': 56.99878692626953, 'loss': 0.027245892211794853, 'precision_with_threshold_fixed': 42.112300872802734, 'recall_mul_prediction': 3515.096435546875, 'recall_with_threshold_fixed': 1.8333333730697632, 'true_positives': 3515.096435546875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.3809524178504944, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 27.56805992126465, 'val_loss': 0.02102435939013958, 'val_precision_with_threshold_fixed': 32.38229751586914, 'val_recall_mul_prediction': 777.1754150390625, 'val_recall_with_threshold_fixed': 1.0, 'val_true_positives': 777.17529296875, 'learning_rate': 0.0003000000142492354}
2025-01-14 14:27:22,830 - Epoch 61: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.486376017332077, 'all_positives': 60.635833740234375, 'f1_score_metric': 59.62377166748047, 'loss': 0.023822451010346413, 'precision_with_threshold_fixed': 52.561805725097656, 'recall_mul_prediction': 3625.404052734375, 'recall_with_threshold_fixed': 2.6666667461395264, 'true_positives': 3625.404052734375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.9047619700431824, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 41.30104064941406, 'val_loss': 0.019858168438076973, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1845.7911376953125, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1845.791259765625, 'learning_rate': 0.0003000000142492354}
2025-01-14 14:27:23,797 - Epoch 62: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.4891008138656616, 'all_positives': 60.635833740234375, 'f1_score_metric': 59.63323974609375, 'loss': 0.02308238111436367, 'precision_with_threshold_fixed': 60.635841369628906, 'recall_mul_prediction': 3631.88525390625, 'recall_with_threshold_fixed': 4.833333969116211, 'true_positives': 3631.884765625, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.4603174924850464, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 30.597965240478516, 'val_loss': 0.018764019012451172, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 939.0867919921875, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 939.0867919921875, 'learning_rate': 0.0003000000142492354}
2025-01-14 14:27:24,759 - Epoch 63: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.47275203466415405, 'all_positives': 60.63582992553711, 'f1_score_metric': 58.25779342651367, 'loss': 0.023006955161690712, 'precision_with_threshold_fixed': 60.63582992553711, 'recall_mul_prediction': 3582.85205078125, 'recall_with_threshold_fixed': 4.5, 'true_positives': 3582.8515625, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.80952388048172, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 39.61266326904297, 'val_loss': 0.019633188843727112, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1651.49755859375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1651.4974365234375, 'learning_rate': 0.0003000000142492354}
2025-01-14 14:27:25,713 - Epoch 64: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.4931879937648773, 'all_positives': 60.635833740234375, 'f1_score_metric': 60.34291076660156, 'loss': 0.021161286160349846, 'precision_with_threshold_fixed': 60.635833740234375, 'recall_mul_prediction': 3700.781982421875, 'recall_with_threshold_fixed': 4.5, 'true_positives': 3700.78173828125, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.7777778506278992, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 38.99454116821289, 'val_loss': 0.019084777683019638, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1586.7327880859375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1586.7327880859375, 'learning_rate': 0.0003000000142492354}
2025-01-14 14:27:26,666 - Epoch 65: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.5190735459327698, 'all_positives': 60.635833740234375, 'f1_score_metric': 60.84062194824219, 'loss': 0.021724427118897438, 'precision_with_threshold_fixed': 60.63582992553711, 'recall_mul_prediction': 3889.683349609375, 'recall_with_threshold_fixed': 6.833333492279053, 'true_positives': 3889.68359375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.30158731341362, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 23.948469161987305, 'val_loss': 0.02121729776263237, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 615.2637329101562, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 615.2637329101562, 'learning_rate': 0.0003000000142492354}
2025-01-14 14:27:27,718 - Epoch 66: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.5027247667312622, 'all_positives': 60.635833740234375, 'f1_score_metric': 59.274044036865234, 'loss': 0.020870793610811234, 'precision_with_threshold_fixed': 60.63582992553711, 'recall_mul_prediction': 3712.263427734375, 'recall_with_threshold_fixed': 5.833333492279053, 'true_positives': 3712.26318359375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.682539701461792, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 36.943389892578125, 'val_loss': 0.019247012212872505, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1392.43896484375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1392.43896484375, 'learning_rate': 9.99000039882958e-05}
2025-01-14 14:27:28,764 - Epoch 67: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.42506811022758484, 'all_positives': 60.635833740234375, 'f1_score_metric': 54.9997673034668, 'loss': 0.018675504252314568, 'precision_with_threshold_fixed': 60.63582992553711, 'recall_mul_prediction': 3169.87451171875, 'recall_with_threshold_fixed': 5.833333492279053, 'true_positives': 3169.87451171875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.8253968954086304, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 39.91073226928711, 'val_loss': 0.02004805952310562, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1683.8795166015625, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1683.879638671875, 'learning_rate': 9.99000039882958e-05}
2025-01-14 14:27:29,778 - Epoch 68: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.4550408720970154, 'all_positives': 60.635833740234375, 'f1_score_metric': 57.68273162841797, 'loss': 0.017505493015050888, 'precision_with_threshold_fixed': 60.635841369628906, 'recall_mul_prediction': 3409.339599609375, 'recall_with_threshold_fixed': 6.6666669845581055, 'true_positives': 3409.33984375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.8571429252624512, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 40.48617172241211, 'val_loss': 0.02080429159104824, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1748.644287109375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1748.644287109375, 'learning_rate': 9.99000039882958e-05}
2025-01-14 14:27:30,741 - Epoch 69: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.5, 'all_positives': 60.635833740234375, 'f1_score_metric': 60.50410079956055, 'loss': 0.01694587431848049, 'precision_with_threshold_fixed': 60.635833740234375, 'recall_mul_prediction': 3749.723388671875, 'recall_with_threshold_fixed': 7.5, 'true_positives': 3749.72314453125, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.7301587462425232, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 38.00822067260742, 'val_loss': 0.01973019354045391, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1489.5860595703125, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1489.5859375, 'learning_rate': 9.99000039882958e-05}
2025-01-14 14:27:31,696 - Epoch 70: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.48773840069770813, 'all_positives': 60.635833740234375, 'f1_score_metric': 59.85221862792969, 'loss': 0.016346540302038193, 'precision_with_threshold_fixed': 60.635833740234375, 'recall_mul_prediction': 3672.92431640625, 'recall_with_threshold_fixed': 7.0, 'true_positives': 3672.92431640625, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.682539701461792, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 36.943389892578125, 'val_loss': 0.02009059116244316, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1392.43896484375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1392.43896484375, 'learning_rate': 9.99000039882958e-05}
2025-01-14 14:27:32,770 - Epoch 71: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.5013623833656311, 'all_positives': 60.635833740234375, 'f1_score_metric': 60.718971252441406, 'loss': 0.015712842345237732, 'precision_with_threshold_fixed': 60.635841369628906, 'recall_mul_prediction': 3790.705078125, 'recall_with_threshold_fixed': 8.833333969116211, 'true_positives': 3790.704833984375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.6507936716079712, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 36.18513870239258, 'val_loss': 0.019981591030955315, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1327.6741943359375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1327.67431640625, 'learning_rate': 9.99000039882958e-05}
2025-01-14 15:05:57,644 - Epoch 1: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.3773841857910156, 'all_positives': 60.635833740234375, 'f1_score_metric': 33.293701171875, 'loss': 1.2300732135772705, 'precision_with_threshold_fixed': 30.69392967224121, 'recall_mul_prediction': 2821.40625, 'recall_with_threshold_fixed': 1.5, 'true_positives': 2821.40625, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 0.0, 'val_loss': 1.1278501749038696, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-14 15:05:59,302 - Epoch 2: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.6634877324104309, 'all_positives': 60.635833740234375, 'f1_score_metric': 62.599815368652344, 'loss': 1.1030752658843994, 'precision_with_threshold_fixed': 22.216957092285156, 'recall_mul_prediction': 4976.00146484375, 'recall_with_threshold_fixed': 0.5, 'true_positives': 4976.0009765625, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.9841270446777344, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 42.54405212402344, 'val_loss': 1.0066900253295898, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 2007.7025146484375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 2007.70263671875, 'learning_rate': 0.0003000000142492354}
2025-01-14 15:06:00,919 - Epoch 3: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.25885558128356934, 'all_positives': 60.635833740234375, 'f1_score_metric': 29.7598876953125, 'loss': 0.9839768409729004, 'precision_with_threshold_fixed': 10.440068244934082, 'recall_mul_prediction': 1971.431640625, 'recall_with_threshold_fixed': 0.1666666865348816, 'true_positives': 1971.431640625, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 0.0, 'val_loss': 0.8912006616592407, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-14 15:06:02,329 - Epoch 4: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.21525885164737701, 'all_positives': 60.63582992553711, 'f1_score_metric': 34.25690460205078, 'loss': 0.8717926740646362, 'precision_with_threshold_fixed': 21.556583404541016, 'recall_mul_prediction': 1538.25537109375, 'recall_with_threshold_fixed': 0.3333333432674408, 'true_positives': 1538.25537109375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 1.0, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 42.777015686035156, 'val_loss': 0.7853745222091675, 'val_precision_with_threshold_fixed': 32.38229751586914, 'val_recall_mul_prediction': 2040.085205078125, 'val_recall_with_threshold_fixed': 1.0, 'val_true_positives': 2040.0850830078125, 'learning_rate': 0.0003000000142492354}
2025-01-14 15:06:03,722 - Epoch 5: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.8256130814552307, 'all_positives': 60.635833740234375, 'f1_score_metric': 75.33113098144531, 'loss': 0.769367516040802, 'precision_with_threshold_fixed': 21.20892333984375, 'recall_mul_prediction': 6286.0439453125, 'recall_with_threshold_fixed': 0.3333333432674408, 'true_positives': 6286.0439453125, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.1587301641702652, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 15.281047821044922, 'val_loss': 0.6887521743774414, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 323.8229675292969, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 323.822998046875, 'learning_rate': 0.0003000000142492354}
2025-01-14 15:06:04,953 - Epoch 6: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.13215258717536926, 'all_positives': 60.635833740234375, 'f1_score_metric': 24.28229331970215, 'loss': 0.6763661503791809, 'precision_with_threshold_fixed': 10.671092987060547, 'recall_mul_prediction': 999.4949951171875, 'recall_with_threshold_fixed': 0.1666666865348816, 'true_positives': 999.494873046875, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 0.0, 'val_loss': 0.6025689244270325, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-14 15:06:06,277 - Epoch 7: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.2738419473171234, 'all_positives': 60.635833740234375, 'f1_score_metric': 39.338897705078125, 'loss': 0.5932193994522095, 'precision_with_threshold_fixed': 20.474746704101562, 'recall_mul_prediction': 1976.1883544921875, 'recall_with_threshold_fixed': 0.3333333432674408, 'true_positives': 1976.188232421875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.7142857313156128, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 37.662452697753906, 'val_loss': 0.5245120525360107, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1457.2037353515625, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1457.20361328125, 'learning_rate': 0.0003000000142492354}
2025-01-14 15:06:07,569 - Epoch 8: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.2179836481809616, 'all_positives': 60.635833740234375, 'f1_score_metric': 34.40351867675781, 'loss': 0.5192251801490784, 'precision_with_threshold_fixed': 20.998580932617188, 'recall_mul_prediction': 1635.7864990234375, 'recall_with_threshold_fixed': 0.3333333432674408, 'true_positives': 1635.78662109375, 'val_AUC': 0.0, 'val_Precision': 0.0, 'val_Recall': 0.0, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 0.0, 'val_loss': 0.45651760697364807, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 0.0, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 0.0, 'learning_rate': 0.0003000000142492354}
2025-01-14 15:06:08,843 - Epoch 9: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.41144412755966187, 'all_positives': 60.63582992553711, 'f1_score_metric': 52.6258659362793, 'loss': 0.453777015209198, 'precision_with_threshold_fixed': 10.814340591430664, 'recall_mul_prediction': 3068.32421875, 'recall_with_threshold_fixed': 0.3333333432674408, 'true_positives': 3068.323974609375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.8571429252624512, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 40.48617172241211, 'val_loss': 0.3958556354045868, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1748.644287109375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1748.644287109375, 'learning_rate': 0.0003000000142492354}
2025-01-14 15:06:10,121 - Epoch 10: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.5681198835372925, 'all_positives': 60.635833740234375, 'f1_score_metric': 64.0898666381836, 'loss': 0.396566778421402, 'precision_with_threshold_fixed': 10.586852073669434, 'recall_mul_prediction': 4328.5986328125, 'recall_with_threshold_fixed': 0.1666666716337204, 'true_positives': 4328.5986328125, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.1269841343164444, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 12.830294609069824, 'val_loss': 0.3432392179965973, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 259.05841064453125, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 259.05841064453125, 'learning_rate': 0.0003000000142492354}
2025-01-14 15:06:11,338 - Epoch 11: {'AUC': 0.0, 'Precision': 1.0000001192092896, 'Recall': 0.3297002613544464, 'all_positives': 60.63582992553711, 'f1_score_metric': 46.88432312011719, 'loss': 0.3462096154689789, 'precision_with_threshold_fixed': 10.521953582763672, 'recall_mul_prediction': 2442.03369140625, 'recall_with_threshold_fixed': 0.1666666865348816, 'true_positives': 2442.03369140625, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.5714285969734192, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 34.095455169677734, 'val_loss': 0.29689648747444153, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1165.7628173828125, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1165.7628173828125, 'learning_rate': 0.0003000000142492354}
2025-01-14 15:06:12,718 - Epoch 12: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.36648499965667725, 'all_positives': 60.63582992553711, 'f1_score_metric': 50.88914108276367, 'loss': 0.30240362882614136, 'precision_with_threshold_fixed': 10.79556941986084, 'recall_mul_prediction': 2704.671142578125, 'recall_with_threshold_fixed': 0.1666666716337204, 'true_positives': 2704.67138671875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.6349206566810608, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 35.79029846191406, 'val_loss': 0.2563818097114563, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1295.292236328125, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1295.2921142578125, 'learning_rate': 0.0003000000142492354}
2025-01-14 15:06:13,926 - Epoch 13: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.4427792727947235, 'all_positives': 60.63582992553711, 'f1_score_metric': 55.95107650756836, 'loss': 0.2642817795276642, 'precision_with_threshold_fixed': 10.236993789672852, 'recall_mul_prediction': 3350.974365234375, 'recall_with_threshold_fixed': 0.3333333432674408, 'true_positives': 3350.97412109375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.2539682686328888, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 21.417617797851562, 'val_loss': 0.22201532125473022, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 518.1168212890625, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 518.1168212890625, 'learning_rate': 0.0003000000142492354}
2025-01-14 15:06:15,222 - Epoch 14: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.41008174419403076, 'all_positives': 60.635833740234375, 'f1_score_metric': 54.20823287963867, 'loss': 0.23138393461704254, 'precision_with_threshold_fixed': 10.487361907958984, 'recall_mul_prediction': 3053.34228515625, 'recall_with_threshold_fixed': 0.1666666865348816, 'true_positives': 3053.341796875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.9365079998970032, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 41.8145751953125, 'val_loss': 0.19140180945396423, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1910.55615234375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1910.555908203125, 'learning_rate': 0.0003000000142492354}
2025-01-14 15:06:16,570 - Epoch 15: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.5749318599700928, 'all_positives': 60.63582992553711, 'f1_score_metric': 61.42423629760742, 'loss': 0.2026035636663437, 'precision_with_threshold_fixed': 10.710063934326172, 'recall_mul_prediction': 4423.9736328125, 'recall_with_threshold_fixed': 0.1666666716337204, 'true_positives': 4423.97314453125, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.01587301678955555, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 1.940087914466858, 'val_loss': 0.1669122576713562, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 32.38229751586914, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 32.382301330566406, 'learning_rate': 0.0003000000142492354}
2025-01-14 15:06:17,863 - Epoch 16: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.47411444783210754, 'all_positives': 60.635841369628906, 'f1_score_metric': 55.992279052734375, 'loss': 0.17822328209877014, 'precision_with_threshold_fixed': 21.17428970336914, 'recall_mul_prediction': 3507.4619140625, 'recall_with_threshold_fixed': 0.3333333134651184, 'true_positives': 3507.4619140625, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.3174603283405304, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 24.7276668548584, 'val_loss': 0.14340166747570038, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 647.6461181640625, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 647.6460571289062, 'learning_rate': 0.0003000000142492354}
2025-01-14 15:06:19,091 - Epoch 17: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.41961851716041565, 'all_positives': 60.63582992553711, 'f1_score_metric': 53.45349884033203, 'loss': 0.15674082934856415, 'precision_with_threshold_fixed': 10.62585735321045, 'recall_mul_prediction': 3077.0859375, 'recall_with_threshold_fixed': 0.1666666567325592, 'true_positives': 3077.0859375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.9365079998970032, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 41.8145751953125, 'val_loss': 0.12372161448001862, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1910.55615234375, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1910.555908203125, 'learning_rate': 0.0003000000142492354}
2025-01-14 15:06:20,394 - Epoch 18: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.4577656686306, 'all_positives': 60.635833740234375, 'f1_score_metric': 55.70902633666992, 'loss': 0.13816626369953156, 'precision_with_threshold_fixed': 10.174671173095703, 'recall_mul_prediction': 3464.906005859375, 'recall_with_threshold_fixed': 0.1666666716337204, 'true_positives': 3464.906005859375, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.7142857313156128, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 37.662452697753906, 'val_loss': 0.10710566490888596, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 1457.2037353515625, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 1457.20361328125, 'learning_rate': 0.0003000000142492354}
2025-01-14 15:06:21,619 - Epoch 19: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.5572206974029541, 'all_positives': 60.635833740234375, 'f1_score_metric': 62.54207992553711, 'loss': 0.12259122729301453, 'precision_with_threshold_fixed': 10.67332649230957, 'recall_mul_prediction': 4257.06201171875, 'recall_with_threshold_fixed': 0.1666666716337204, 'true_positives': 4257.06201171875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.0952381044626236, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 10.124136924743652, 'val_loss': 0.09479864686727524, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 194.29385375976562, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 194.2938232421875, 'learning_rate': 0.0003000000142492354}
2025-01-14 15:06:22,912 - Epoch 20: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.5095368027687073, 'all_positives': 60.635833740234375, 'f1_score_metric': 57.83940887451172, 'loss': 0.10879625380039215, 'precision_with_threshold_fixed': 10.849482536315918, 'recall_mul_prediction': 3810.444091796875, 'recall_with_threshold_fixed': 0.1666666716337204, 'true_positives': 3810.444091796875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.3650793731212616, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 26.896425247192383, 'val_loss': 0.08153785020112991, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 744.7930297851562, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 744.79296875, 'learning_rate': 0.0003000000142492354}
2025-01-14 15:06:24,189 - Epoch 21: {'AUC': 0.0, 'Precision': 1.0, 'Recall': 0.47956401109695435, 'all_positives': 60.635833740234375, 'f1_score_metric': 58.428932189941406, 'loss': 0.09717600047588348, 'precision_with_threshold_fixed': 18.62520980834961, 'recall_mul_prediction': 3515.60498046875, 'recall_with_threshold_fixed': 0.3333333432674408, 'true_positives': 3515.60498046875, 'val_AUC': 0.0, 'val_Precision': 1.0, 'val_Recall': 0.4603174924850464, 'val_all_positives': 32.382301330566406, 'val_f1_score_metric': 30.597965240478516, 'val_loss': 0.07101449370384216, 'val_precision_with_threshold_fixed': 0.0, 'val_recall_mul_prediction': 939.0867919921875, 'val_recall_with_threshold_fixed': 0.0, 'val_true_positives': 939.0867919921875, 'learning_rate': 0.0003000000142492354}
