prediction_index,threshold,TPs,FPs,FNs,Precision,Recall,Random-Guess
0,0.538487434387207,129,100,32,0.5633187772925764,0.8012422360248447,0.5348837209302325
0,0.5379469394683838,129,101,32,0.5608695652173913,0.8012422360248447,0.5348837209302325
0,0.5375863909721375,130,101,31,0.5627705627705628,0.8074534161490683,0.5348837209302325
0,0.5373604893684387,131,101,30,0.5646551724137931,0.8136645962732919,0.5348837209302325
0,0.5371935963630676,132,101,29,0.5665236051502146,0.8198757763975155,0.5348837209302325
0,0.5368974208831787,133,101,28,0.5683760683760684,0.8260869565217391,0.5348837209302325
0,0.5363642573356628,133,102,28,0.5659574468085107,0.8260869565217391,0.5348837209302325
0,0.5358903408050537,133,103,28,0.5635593220338984,0.8260869565217391,0.5348837209302325
0,0.5358708500862122,133,104,28,0.5611814345991561,0.8260869565217391,0.5348837209302325
0,0.535851001739502,133,105,28,0.5588235294117647,0.8260869565217391,0.5348837209302325
0,0.5348748564720154,133,106,28,0.5564853556485355,0.8260869565217391,0.5348837209302325
0,0.5336029529571533,133,107,28,0.5541666666666667,0.8260869565217391,0.5348837209302325
0,0.533539891242981,134,107,27,0.5560165975103735,0.8322981366459627,0.5348837209302325
0,0.5331767797470093,135,107,26,0.5578512396694215,0.8385093167701864,0.5348837209302325
0,0.5329731106758118,135,108,26,0.5555555555555556,0.8385093167701864,0.5348837209302325
0,0.5329498052597046,135,109,26,0.5532786885245902,0.8385093167701864,0.5348837209302325
0,0.5329017043113708,136,109,25,0.5551020408163265,0.84472049689441,0.5348837209302325
0,0.5328798890113831,136,110,25,0.5528455284552846,0.84472049689441,0.5348837209302325
0,0.5327935218811035,136,111,25,0.5506072874493927,0.84472049689441,0.5348837209302325
0,0.5322890281677246,137,111,24,0.5524193548387096,0.8509316770186336,0.5348837209302325
0,0.5321292281150818,137,112,24,0.5502008032128514,0.8509316770186336,0.5348837209302325
0,0.5320886969566345,137,113,24,0.548,0.8509316770186336,0.5348837209302325
0,0.5320598483085632,137,114,24,0.545816733067729,0.8509316770186336,0.5348837209302325
0,0.5320004224777222,138,114,23,0.5476190476190477,0.8571428571428571,0.5348837209302325
0,0.5319872498512268,138,115,23,0.5454545454545454,0.8571428571428571,0.5348837209302325
0,0.5319540500640869,138,116,23,0.5433070866141733,0.8571428571428571,0.5348837209302325
0,0.5318524837493896,138,117,23,0.5411764705882353,0.8571428571428571,0.5348837209302325
0,0.531620979309082,139,117,22,0.54296875,0.8633540372670807,0.5348837209302325
0,0.5315480828285217,139,118,22,0.5408560311284046,0.8633540372670807,0.5348837209302325
0,0.5314875841140747,139,119,22,0.5387596899224806,0.8633540372670807,0.5348837209302325
0,0.5314584374427795,140,119,21,0.5405405405405406,0.8695652173913043,0.5348837209302325
0,0.5313437581062317,141,119,20,0.5423076923076923,0.8757763975155279,0.5348837209302325
0,0.531322717666626,142,119,19,0.5440613026819924,0.8819875776397516,0.5348837209302325
0,0.5312755703926086,143,119,18,0.5458015267175572,0.8881987577639752,0.5348837209302325
0,0.5311546325683594,143,120,18,0.5437262357414449,0.8881987577639752,0.5348837209302325
0,0.5311123728752136,144,120,17,0.5454545454545454,0.8944099378881988,0.5348837209302325
0,0.531071662902832,144,121,17,0.5433962264150943,0.8944099378881988,0.5348837209302325
0,0.5309545397758484,145,121,16,0.5451127819548872,0.9006211180124224,0.5348837209302325
0,0.5308326482772827,145,122,16,0.5430711610486891,0.9006211180124224,0.5348837209302325
0,0.5306521058082581,145,123,16,0.5410447761194029,0.9006211180124224,0.5348837209302325
0,0.5305989384651184,146,123,15,0.5427509293680297,0.906832298136646,0.5348837209302325
0,0.530598521232605,146,124,15,0.5407407407407407,0.906832298136646,0.5348837209302325
0,0.5304657816886902,147,124,14,0.5424354243542435,0.9130434782608695,0.5348837209302325
0,0.5304356813430786,147,125,14,0.5404411764705882,0.9130434782608695,0.5348837209302325
0,0.5304345488548279,148,125,13,0.5421245421245421,0.9192546583850931,0.5348837209302325
0,0.5303434729576111,149,125,12,0.5437956204379562,0.9254658385093167,0.5348837209302325
0,0.530303955078125,150,125,11,0.5454545454545454,0.9316770186335404,0.5348837209302325
0,0.5301910042762756,150,126,11,0.5434782608695652,0.9316770186335404,0.5348837209302325
0,0.5300567746162415,150,127,11,0.5415162454873647,0.9316770186335404,0.5348837209302325
0,0.5299047231674194,150,128,11,0.539568345323741,0.9316770186335404,0.5348837209302325
0,0.5298980474472046,151,128,10,0.5412186379928315,0.937888198757764,0.5348837209302325
0,0.529656708240509,151,129,10,0.5392857142857143,0.937888198757764,0.5348837209302325
0,0.5294194221496582,152,129,9,0.5409252669039146,0.9440993788819876,0.5348837209302325
0,0.5292735695838928,152,130,9,0.5390070921985816,0.9440993788819876,0.5348837209302325
0,0.5291221141815186,152,131,9,0.5371024734982333,0.9440993788819876,0.5348837209302325
0,0.5286011099815369,152,132,9,0.5352112676056338,0.9440993788819876,0.5348837209302325
0,0.5283867120742798,152,133,9,0.5333333333333333,0.9440993788819876,0.5348837209302325
0,0.5283572673797607,152,134,9,0.5314685314685315,0.9440993788819876,0.5348837209302325
0,0.5280880331993103,153,134,8,0.5331010452961672,0.9503105590062112,0.5348837209302325
0,0.5279300808906555,154,134,7,0.5347222222222222,0.9565217391304348,0.5348837209302325
0,0.5277217030525208,154,135,7,0.532871972318339,0.9565217391304348,0.5348837209302325
0,0.5275545716285706,155,135,6,0.5344827586206896,0.9627329192546584,0.5348837209302325
0,0.5275430083274841,156,135,5,0.5360824742268041,0.968944099378882,0.5348837209302325
0,0.5270874500274658,156,136,5,0.5342465753424658,0.968944099378882,0.5348837209302325
0,0.5268427729606628,157,136,4,0.5358361774744027,0.9751552795031055,0.5348837209302325
0,0.5264984369277954,157,137,4,0.5340136054421769,0.9751552795031055,0.5348837209302325
0,0.5262523293495178,158,137,3,0.535593220338983,0.9813664596273292,0.5348837209302325
0,0.525429368019104,159,137,2,0.5371621621621622,0.9875776397515528,0.5348837209302325
0,0.5253270268440247,160,137,1,0.5387205387205387,0.9937888198757764,0.5348837209302325
0,0.5249904990196228,161,137,0,0.540268456375839,1.0,0.5348837209302325
0,0.5246495008468628,161,138,0,0.5384615384615384,1.0,0.5348837209302325
0,0.5240609049797058,161,139,0,0.5366666666666666,1.0,0.5348837209302325
0,0.5234160423278809,161,140,0,0.5348837209302325,1.0,0.5348837209302325
